"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-15 23:15:13.447","    0.078","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","61618","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 23:15:13.447","    0.078","TCP  ","OPENSTACK_NET","61618","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 23:15:13.458","    1.016","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","61619","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 23:15:13.458","    1.016","TCP  ","OPENSTACK_NET","61619","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 23:18:32.500","    1.219","TCP  ","EXT_SERVER","445","11697_145","35171","       3","     120","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 23:18:32.500","    1.219","TCP  ","11697_145","35171","EXT_SERVER","445","       3","     156","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 23:17:15.732","  123.266","TCP  ","10004_36","32822","EXT_SERVER","22","       4","     225","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 23:17:15.732","  123.266","TCP  ","EXT_SERVER","22","10004_36","32822","      10","    5457","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 23:19:18.168","    0.905","TCP  ","11104_237","1241","EXT_SERVER","445","       3","     144","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 23:19:18.168","    0.905","TCP  ","EXT_SERVER","445","11104_237","1241","       3","     120","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 23:18:28.919","  120.912","TCP  ","10004_36","25477","EXT_SERVER","22","       6","     329","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 23:18:28.919","  120.912","TCP  ","EXT_SERVER","22","10004_36","25477","      13","    8605","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 23:17:35.175","    0.101","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60477","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 23:17:35.175","    0.101","TCP  ","OPENSTACK_NET","60477","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 23:17:35.175","    0.080","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60476","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
