"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-20 18:25:40.243","    0.077","TCP  ","OPENSTACK_NET","60197","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:40.243","    0.058","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60198","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:40.243","    0.058","TCP  ","OPENSTACK_NET","60198","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:40.571","    0.068","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62906","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:40.571","    0.068","TCP  ","OPENSTACK_NET","62906","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:40.572","    0.044","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62907","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:40.572","    0.044","TCP  ","OPENSTACK_NET","62907","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:42.184","    0.051","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60199","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:42.184","    0.051","TCP  ","OPENSTACK_NET","60199","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:42.440","    0.059","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62908","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:42.440","    0.059","TCP  ","OPENSTACK_NET","62908","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:25:57.291","    7.813","TCP  ","10006_27","39551","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:25:57.291","    7.813","TCP  ","EXT_SERVER","22","10006_27","39551","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:29:17.598","    5.933","TCP  ","10004_36","19549","EXT_SERVER","22","       4","     249","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-20 18:29:17.598","    5.933","TCP  ","EXT_SERVER","22","10004_36","19549","       5","    1293","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:26:40.212","    0.079","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60216","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:26:40.212","    0.079","TCP  ","OPENSTACK_NET","60216","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:26:40.213","    0.099","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60217","       7","    1726","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:26:40.213","    0.099","TCP  ","OPENSTACK_NET","60217","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:26:40.607","    0.057","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62925","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:26:40.607","    0.057","TCP  ","OPENSTACK_NET","62925","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:26:41.390","    1.957","TCP  ","17626_160","56606","EXT_SERVER","22","      12","    1586","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-20 18:26:41.390","    1.957","TCP  ","EXT_SERVER","22","17626_160","56606","      12","    2545","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:29:46.670","    0.000","TCP  ","17908_13","2863","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-20 18:29:46.670","    0.000","TCP  ","EXT_SERVER","7547","17908_13","2863","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-20 18:30:09.043","    0.000","TCP  ","17909_228","57272","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-20 18:30:09.043","    0.000","TCP  ","EXT_SERVER","23","17909_228","57272","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-20 18:27:03.722","    8.970","TCP  ","10006_27","42966","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:27:03.722","    8.970","TCP  ","EXT_SERVER","22","10006_27","42966","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:28:13.065","  122.895","TCP  ","10004_36","17171","EXT_SERVER","22","       6","     334","    1",".A.RS.","  0","suspicious","---","---","---"
"2017-03-20 18:28:13.065","  122.895","TCP  ","EXT_SERVER","22","10004_36","17171","       8","     522","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:25:17.545","  121.494","TCP  ","10004_36","64707","EXT_SERVER","22","       4","     231","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:25:17.545","  121.494","TCP  ","EXT_SERVER","22","10004_36","64707","      12","    1975","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 17:30:23.632","  121.488","TCP  ","10004_36","24799","EXT_SERVER","22","       5","     303","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-20 17:30:23.632","  121.488","TCP  ","EXT_SERVER","22","10004_36","24799","      15","    8694","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:30:22.097","   10.599","TCP  ","10006_27","51537","EXT_SERVER","22","      17","    2261","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-20 18:30:22.097","   10.599","TCP  ","EXT_SERVER","22","10006_27","51537","      20","    3237","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:27:49.615","    0.000","UDP  ","10578_53","5095","EXT_SERVER","5060","       1","     441","    1","......","  0","suspicious","---","---","---"
"2017-03-20 18:27:49.615","    0.000","ICMP ","EXT_SERVER","0","10578_53","3.3","       1","     469","    1","......","  0","suspicious","---","---","---"
"2017-03-20 18:28:11.203","    9.879","TCP  ","10006_27","62091","EXT_SERVER","22","      17","    2275","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:28:11.203","    9.879","TCP  ","EXT_SERVER","22","10006_27","62091","      22","    3425","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:31:32.031","    0.386","TCP  ","17910_52","53653","EXT_SERVER","22","       2","      92","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-20 18:31:32.031","    0.386","TCP  ","EXT_SERVER","22","17910_52","53653","       1","      44","    1",".A..S.","  0","suspicious","---","---","---"
"2017-03-20 18:31:26.925","    9.613","TCP  ","10006_27","41924","EXT_SERVER","22","      16","    2277","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-20 18:31:26.925","    9.613","TCP  ","EXT_SERVER","22","10006_27","41924","      22","    3433","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:28:40.243","    0.079","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60250","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.243","    0.079","TCP  ","OPENSTACK_NET","60250","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.243","    0.059","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60251","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.243","    0.059","TCP  ","OPENSTACK_NET","60251","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.557","    0.060","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62958","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.557","    0.060","TCP  ","OPENSTACK_NET","62958","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.557","    0.077","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62959","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:28:40.557","    0.077","TCP  ","OPENSTACK_NET","62959","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 18:32:01.902","    6.173","TCP  ","10004_36","30098","EXT_SERVER","22","       6","     347","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-20 18:32:01.902","    6.173","TCP  ","EXT_SERVER","22","10004_36","30098","       7","    1397","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:32:12.265","    0.000","TCP  ","11179_21","20480","EXT_SERVER","81","       1","      46","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-20 18:29:13.718","   10.696","TCP  ","10006_27","32934","EXT_SERVER","22","      17","    2435","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:29:13.718","   10.696","TCP  ","EXT_SERVER","22","10006_27","32934","      22","    4213","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:27:19.799","  131.990","TCP  ","10004_36","61682","EXT_SERVER","22","       6","     328","    1",".A..SF","  0","suspicious","---","---","---"
"2017-03-20 18:27:19.799","  131.990","TCP  ","EXT_SERVER","22","10004_36","61682","      10","     686","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 18:32:31.711","    0.000","TCP  ","17911_132","18696","EXT_SERVER","5358","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-20 18:32:31.711","    0.000","TCP  ","EXT_SERVER","5358","17911_132","18696","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
