"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-18 11:53:13.248","   11.113","TCP  ","EXT_SERVER","22","10008_104","46060","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:24.012","   10.384","TCP  ","10008_104","58869","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:24.012","   10.384","TCP  ","EXT_SERVER","22","10008_104","58869","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:55:08.969","   93.245","TCP  ","10004_36","36682","EXT_SERVER","22","       5","     277","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-18 11:55:08.969","   93.245","TCP  ","EXT_SERVER","22","10004_36","36682","      12","    8522","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-18 11:53:34.045","    9.861","TCP  ","10008_104","42361","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:34.045","    9.861","TCP  ","EXT_SERVER","22","10008_104","42361","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:43.557","    9.975","TCP  ","10008_104","52259","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:43.557","    9.975","TCP  ","EXT_SERVER","22","10008_104","52259","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:53.203","    8.641","TCP  ","10008_104","33055","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:53:53.203","    8.641","TCP  ","EXT_SERVER","22","10008_104","33055","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:57:04.096","    0.000","TCP  ","11387_237","51569","EXT_SERVER","9160","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-18 11:57:04.096","    0.000","TCP  ","EXT_SERVER","9160","11387_237","51569","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-18 11:54:01.610","    9.578","TCP  ","10006_27","25288","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:54:01.610","    9.578","TCP  ","EXT_SERVER","22","10006_27","25288","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:54:01.501","   10.504","TCP  ","10008_104","36669","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:54:01.501","   10.504","TCP  ","EXT_SERVER","22","10008_104","36669","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:57:35.850","    0.000","TCP  ","15092_235","22673","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-18 11:57:35.850","    0.000","TCP  ","EXT_SERVER","23","15092_235","22673","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-18 11:55:01.360","    8.145","TCP  ","10006_27","26711","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:55:01.360","    8.145","TCP  ","EXT_SERVER","22","10006_27","26711","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-18 11:55:36.458","    0.000","UDP  ","10025_123","5078","EXT_SERVER","5060","       1","     437","    1","......","  0","suspicious","---","---","---"
"2017-03-18 11:55:36.458","    0.000","ICMP ","EXT_SERVER","0","10025_123","3.3","       1","     465","    1","......","  0","suspicious","---","---","---"
"2017-03-18 11:55:40.217","    0.065","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55688","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
