"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-20 06:31:40.570","    0.052","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55511","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:40.570","    0.052","TCP  ","OPENSTACK_NET","55511","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:40.587","    0.050","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55513","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:40.587","    0.050","TCP  ","OPENSTACK_NET","55513","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:40.622","    0.958","TCP  ","EXT_SERVER","22","17173_42","25703","       5","    1285","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 06:31:40.622","    0.958","TCP  ","17173_42","25703","EXT_SERVER","22","       6","     340","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-20 06:31:42.334","    0.084","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55514","       7","    1728","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:42.334","    0.084","TCP  ","OPENSTACK_NET","55514","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:42.334","    0.069","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55515","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:42.334","    0.069","TCP  ","OPENSTACK_NET","55515","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:42.760","    0.059","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60011","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 06:31:42.760","    0.059","TCP  ","OPENSTACK_NET","60011","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-20 05:36:13.568","   30.998","TCP  ","EXT_SERVER","80","17274_25","4998","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-20 05:36:13.568","   30.998","TCP  ","17274_25","4998","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-20 05:36:33.684","   30.998","TCP  ","EXT_SERVER","80","17274_25","4490","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-20 05:36:33.684","   30.998","TCP  ","17274_25","4490","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-20 05:36:35.702","   30.996","TCP  ","EXT_SERVER","80","17274_25","4577","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
